# num, x, y, Re(cal), Re(ana), Im(cal), Im(ana)
179 7.4231560569423372e-01 -5.7579900606940071e-01 -1.7595975060938946e+00 -6.2184033760702850e-01 1.4734082405094834e-01 1.7091855644417528e-01
180 7.3610173423908487e-01 -5.3480921486319533e-01 -1.8783908376379257e+00 -5.8323133854941778e-01 -5.2092269078191568e-02 1.0562029151381855e-01
181 7.2597434531935423e-01 -4.9337165560804358e-01 -1.9678692272497000e+00 -5.3672292923643294e-01 -2.2506006311541354e-01 4.3334745106601014e-02
182 7.1356194261627359e-01 -4.5284017877737781e-01 -2.0301713560963015e+00 -4.8333057425162212e-01 -3.6683002305113405e-01 -1.5495999478843154e-02
183 7.0066878907151342e-01 -4.1437436673395756e-01 -2.0693613501245252e+00 -4.2413383767138324e-01 -4.7548041972854826e-01 -7.0533672443719359e-02
184 6.8914769131157894e-01 -3.7886214934644841e-01 -2.0906444196449327e+00 -3.6025870506023172e-01 -5.5288675778550134e-01 -1.2154004247704833e-01
185 6.8076574883762320e-01 -3.4686747417690156e-01 -2.0994602211646072e+00 -2.9286032625871122e-01 -6.0435856685807965e-01 -1.6837111668976951e-01
186 6.7707305642543270e-01 -3.1860639612501623e-01 -2.1006147875082148e+00 -2.2310639265816967e-01 -6.3718925582729602e-01 -2.1096958955063730e-01
187 6.7928430194166500e-01 -2.9395256652222645e-01 -2.0974028147987007e+00 -1.5216132235984786e-01 -6.5897617140135190e-01 -2.4935583357548685e-01
188 6.8818238939157772e-01 -2.7247068312146533e-01 -2.0907158419417931e+00 -8.1171387870837483e-02 -6.7651760543613026e-01 -2.8361773509601362e-01
189 7.0405169278653146e-01 -2.5347420632771928e-01 -2.0783635850551194e+00 -1.1250884860258744e-02 -6.9556242107687472e-01 -3.1389968166127580e-01
190 7.2664642056615780e-01 -2.3610173423908482e-01 -2.0549555787212097e+00 5.6530592192529830e-02 -7.2113244337079063e-01 -3.4039100437479541e-01
191 7.5519700070325391e-01 -2.1940501082768760e-01 -2.0125609978393402e+00 1.2115973029370349e-01 -7.5787388924235233e-01 -3.6331416965726965e-01
192 7.8845457678569508e-01 -2.0244072745077193e-01 -1.9421003393068419e+00 1.8168992128736980e-01 -8.1001246308128450e-01 -3.8291300146281199e-01
193 8.2477084962782388e-01 -1.8435812721340158e-01 -1.8351930795584541e+00 2.3725053509275362e-01 -8.8090675366373117e-01 -3.9944119774041381e-01
194 8.6220782586846090e-01 -1.6447493921709841e-01 -1.6860509656089941e+00 2.8705506480989756e-01 -9.7261408208965572e-01 -4.1315138472929214e-01
195 8.9866975039445274e-01 -1.4233530545281636e-01 -1.4929410351985166e+00 3.3040817641817771e-01 -1.0859106247942192e+00 -4.2428493022610175e-01
196 9.3204778035913871e-01 -1.1774501677484511e-01 -1.2587811294501563e+00 3.6671170237905582e-01 -1.2207836629205004e+00 -4.3306271288155396e-01
197 9.6036693950480878e-01 -9.0781403927674920e-02 -9.9067738782364645e-01 3.9546962124026347e-01 -1.3769452046894850e+00 -4.3967701938449744e-01
198 9.8192465371815163e-01 -6.1777462856832659e-02 -6.9862861928990494e-01 4.1629206474348257e-01 -1.5538389025700621e+00 -4.4428471547688569e-01
199 9.9541073385818124e-01 -3.1282042544634674e-02 -3.9394869951020828e-01 4.2889839042990729e-01 -1.7499607992795934e+00 -4.4700181041550574e-01
200 4.5403023058681402e+00 8.4147098480789650e-01 3.0321741723647128e-01 2.9475349789311811e-01 1.0639346813902555e+00 -4.1518161390688468e-01
201 4.5114997836426367e+00 8.5451101022712606e-01 1.7972727966940705e-01 2.8898989142378562e-01 1.3580641795215456e+00 -4.1366383258161593e-01
202 4.4785522120836196e+00 8.5963961100359587e-01 8.0382387414358866e-02 2.8535101906187471e-01 1.6245018722427611e+00 -4.1269883478837849e-01
203 4.4424985545287132e+00 8.5717031623412698e-01 7.1018416629192510e-03 2.8390498523032104e-01 1.8563547193874288e+00 -4.1231390401273621e-01
204 4.4045085496855734e+00 8.4790906769475027e-01 -4.1386671611747666e-02 2.8453846273054151e-01 2.0489400934384658e+00 -4.1248263625450271e-01
205 4.3657823086997549e+00 8.3310861362408994e-01 -6.8905230132894096e-02 2.8695944367361631e-01 2.2003749040046872e+00 -4.1312602067873777e-01
206 4.3274519873750545e+00 8.1438905725912947e-01 -8.0817387382094596e-02 2.9072011147279603e-01 2.3119513126869071e+00 -4.1412083882639222e-01
207 4.2904935770031383e+00 7.9362986031610383e-01 -8.2822575380723754e-02 2.9525784859377519e-01 2.3879254926122244e+00 -4.1531380856466366e-01
208 4.2556558276163718e+00 7.7284084104742812e-01 -7.9838629532609437e-02 2.9994844065859017e-01 2.4346575190012674e+00 -4.1653849092418399e-01
209 4.2234117303317102e+00 7.5402139717496086e-01 -7.5300025096071352e-02 3.0416231231586516e-01 2.4594179825627811e+00 -4.1763139844185548e-01
210 4.1939359777577101e+00 7.3901819054978202e-01 -7.1042905152766289e-02 3.0731389307534818e-01 2.4692680610983251e+00 -4.1844429181919318e-01
211 4.1671095630409445e+00 7.2939176944171258e-01 -6.7654486158411936e-02 3.0889700182347490e-01 2.4701403805713249e+00 -4.1885117842592362e-01
212 4.1425503577886156e+00 7.2630205130077719e-01 -6.4965590170794840e-02 3.0850479004908998e-01 2.4659583761799539e+00 -4.1875046321185411e-01
213 4.1196663190408449e+00 7.3042128002721418e-01 -6.2407787166278414e-02 3.0583889719353402e-01 2.4577049521825245e+00 -4.1806432145322037e-01
214 4.0977260957144388e+00 7.4188110206788538e-01 -5.9143680809486940e-02 3.0071610092329670e-01 2.4426769841274596e+00 -4.1673810492697072e-01
215 4.0759403887595536e+00 7.6025792122631697e-01 -5.4023094369324655e-02 2.9308006131636710e-01 2.4143401192084464e+00 -4.1474227764081162e-01
216 4.0535465807823599e+00 7.8459787938408754e-01 -4.5451892612942545e-02 2.8302106056298654e-01 2.3630548338776678e+00 -4.1207819687053382e-01
217 4.0298889559304047e+00 8.1347988180316955e-01 -3.1245939994526076e-02 2.7080012516240165e-01 2.2776366095923768e+00 -4.0878741514555195e-01
218 4.0044872917789380e+00 8.4511226335790879e-01 -8.5598810716995856e-03 2.5686850453701515e-01 2.1474626598431046e+00 -4.0496251134407857e-01
219 3.9770876798563579e+00 8.7745619047615231e-01 2.5976423735765169e-02 2.4187145811896152e-01 1.9647043467294625e+00 -4.0075612712968983e-01
220 3.9476910276476436e+00 9.0836690321907665e-01 7.5813146977291537e-02 2.2662743968090479e-01 1.7261687675022999e+00 -3.9638419166383071e-01
221 3.9165566767498730e+00 9.3574257445767728e-01 1.4378810215654089e-01 2.1207914487981913e-01 1.4341920765158025e+00 -3.9211954002517962e-01
222 3.8841807718518147e+00 9.5766999962621369e-01 2.3141683972422983e-01 1.9921943678567414e-01 1.0962250885580476e+00 -3.8827347550265284e-01
223 3.8512512478777419e+00 9.7255657379846550e-01 3.3840230276117639e-01 1.8900064454372312e-01 7.2324950120642151e-01 -3.8516528458421451e-01
224 3.8185833797110278e+00 9.7923904392583028e-01 4.6244708085386793e-01 1.8223872605715127e-01 3.2769487992780477e-01 -3.8308291205791106e-01
225 3.7870415848407037e+00 9.7706126389947578e-01 5.9930630441964949e-01 1.7952423247421864e-01 -7.8276577650438509e-02 -3.8224117300159366e-01
226 3.7574544356589916e+00 9.6591549551932809e-01 7.4301941410886851e-01 1.8115095601788089e-01 -4.8352522376914481e-01 -3.8274600478005949e-01
227 3.7305305159989417e+00 9.4624451263335863e-01 8.8636768817082834e-01 1.8707181160876035e-01 -8.7771144799600587e-01 -3.8457338204996805e-01
228 3.7067827853315301e+00 9.1900467181346701e-01 1.0216638491683423e+00 1.9689021346460883e-01 -1.2506291928294457e+00 -3.8756908572162962e-01
229 3.6864684869340829e+00 8.8559299012712578e-01 1.1418718196195106e+00 2.0989287486920083e-01 -1.5918719076042565e+00 -3.9147076827914701e-01
230 3.6695504007611506e+00 8.4774390107818487e-01 1.2418172112299655e+00 2.2512481438584284e-01 -1.8914136940107824e+00 -3.9594791762090692e-01
231 3.6556834958738627e+00 8.0740354569796280e-01 1.3190646979417708e+00 2.4149873863916277e-01 -2.1411425575554248e+00 -4.0065039744471509e-01
232 3.6442289222084061e+00 7.6659103417170504e-01 1.3740960888645020e+00 2.5792099626247017e-01 -2.3367658366268489e+00 -4.0525423277153727e-01
233 3.6342949698748441e+00 7.2725696883994673e-01 1.4097426822586667e+00 2.7340961125484003e-01 -2.4791761253733644e+00 -4.0949510675779632e-01
234 3.6248023064120027e+00 6.9114959261634235e-01 1.4301866961212997e+00 2.8718100796167856e-01 -2.5745337727479765e+00 -4.1318478635175998e-01
235 3.6145686710305576e+00 6.5969821894648351e-01 1.4399496900033064e+00 2.9869182660951699e-01 -2.6328926452685715e+00 -4.1621123939771659e-01
236 3.6024064389134827e+00 6.3392217154126229e-01 1.4430713399178703e+00 3.0763673681773079e-01 -2.6658211304047459e+00 -4.1852734678098502e-01
237 3.5872252189884195e+00 6.1437143031737795e-01 1.4424290839665099e+00 3.1391587016608613e-01 -2.6838222175046584e+00 -4.2013473944019841e-01
238 3.5681310254432130e+00 6.0110270590361536e-01 1.4391349209294515e+00 3.1759133598466494e-01 -2.6943359580586188e+00 -4.2106860424961967e-01
239 3.5445136268722139e+00 5.9369194308491602e-01 1.4321086133683290e+00 3.1885014803257866e-01 -2.7008086095630013e+00 -4.2138725804729177e-01
240 3.5161144323079063e+00 5.9128149540774011e-01 1.4180148051269139e+00 3.1798324286483187e-01 -2.7028880016204981e+00 -4.2116787574249004e-01
241 3.4830686693634867e+00 5.9265763139763272e-01 1.3916607001894508e+00 3.1538097232751000e-01 -2.6974242297086697e+00 -4.2050761274239168e-01
242 3.4459175426391226e+00 5.9635182420282740e-01 1.3467827665520427e+00 3.1153773917275851e-01 -2.6798085846991828e+00 -4.1952774580614716e-01
243 3.4055883821617616e+00 6.0075760673033862e-01 1.2770445755122439e+00 3.0705411712201525e-01 -2.6453546392015732e+00 -4.1837743249788273e-01
244 3.3633433205739114e+00 6.0425376553351562e-01 1.1770549543212010e+00 3.0262438225578986e-01 -2.5906967569173642e+00 -4.1723332078122610e-01
245 3.3206995738611154e+00 6.0532436800438272e-01 1.0432294517359781e+00 2.9900058620460668e-01 -2.5151771631797302e+00 -4.1629170460226411e-01
246 3.2793267404411131e+00 6.0266658012907537e-01 8.7433088124921954e-01 2.9693031297264533e-01 -2.4218803440545114e+00 -4.1575146353008391e-01
247 3.2409284875100122e+00 5.9527838925924037e-01 6.7159873310709328e-01 2.9707288723244762e-01 -2.3177810149010205e+00 -4.1578872215757734e-01
248 3.2071174002608647e+00 5.8252009710176444e-01 4.3853525789091091e-01 2.9990655055393362e-01 -2.2127312588096384e+00 -4.1652759167799419e-01
249 3.1792925092111366e+00 5.6414564593630878e-01 1.8055772176320609e-01 3.0564527534552377e-01 -2.1175444063707980e+00 -4.1801438052599615e-01
250 3.1585290151921033e+00 5.4030230586813977e-01 -9.5270090199471441e-02 3.1418652759931709e-01 -2.0418082715053818e+00 -4.2020368453472151e-01
251 3.1454889897728737e+00 5.1149978364263637e-01 -3.8036591252834906e-01 3.2510844821786250e-01 -1.9920613235180245e+00 -4.2296253004778300e-01
252 3.1403603889964042e+00 4.7855221208361964e-01 -6.6476581648404098e-01 3.3772531492258284e-01 -1.9707094751991241e+00 -4.2609337399075148e-01
253 3.1428296837658731e+00 4.4249855452871301e-01 -9.3754819226000774e-01 3.5119473981938198e-01 -1.9757936547474886e+00 -4.2937026925848920e-01
254 3.1520909323052497e+00 4.0450854968557348e-01 -1.1877666504298097e+00 3.6465345495573015e-01 -2.0015737796368986e+00 -4.3257796540364096e-01
255 3.1668913863759101e+00 3.6578230869975481e-01 -1.4058645191418977e+00 3.7734808490138289e-01 -2.0398280777731337e+00 -4.3554341632174187e-01
256 3.1856109427408708e+00 3.2745198737505432e-01 -1.5852233435999790e+00 3.8872901505925073e-01 -2.0816576940673772e+00 -4.3815301922037098e-01
257 3.2063701396838962e+00 2.9049357700313871e-01 -1.7233093659280903e+00 3.9848934728694341e-01 -2.1193995669509316e+00 -4.4035458444938058e-01
258 3.2271591589525719e+00 2.5565582761637184e-01 -1.8219733643299831e+00 4.0655017411454680e-01 -2.1481064209186442e+00 -4.4214769218828659e-01
259 3.2459786028250392e+00 2.2341173033171030e-01 -1.8867857809828155e+00 4.1300876906155093e-01 -2.1661267948555611e+00 -4.4356813135887918e-01
260 3.2609818094502181e+00 1.9393597775771054e-01 -1.9256316714578732e+00 4.1807205664679298e-01 -2.1746363022013693e+00 -4.4467165447831519e-01
261 3.2706082305582873e+00 1.6710956304094424e-01 -1.9469617425940129e+00 4.2199420821076272e-01 -2.1763423102540620e+00 -4.4552043456057638e-01
262 3.2736979486992230e+00 1.4255035778861577e-01 -1.9581049339361496e+00 4.2502883000679581e-01 -2.1738002782570063e+00 -4.4617354549283500e-01
263 3.2695787199727859e+00 1.1966631904084452e-01 -1.9639952745638320e+00 4.2739783106147144e-01 -2.1678265999547048e+00 -4.4668122447984421e-01
264 3.2581188979321145e+00 9.7726095714438410e-02 -1.9665621898564367e+00 4.2927359628504408e-01 -2.1564648745955357e+00 -4.4708185175251391e-01
265 3.2397420787736833e+00 7.5940388759553890e-02 -1.9648350328177973e+00 4.3076921820318947e-01 -2.1348810763364190e+00 -4.4740043391992518e-01
266 3.2154021206159125e+00 5.3546580782359354e-02 -1.9555705710976590e+00 4.3193256383865053e-01 -2.0963843563251108e+00 -4.4764771497118372e-01
267 3.1865201181968303e+00 2.9888955930404859e-02 -1.9340897209527976e+00 4.3274272065937314e-01 -2.0344730215101881e+00 -4.4781965210206898e-01
268 3.1548877366420909e+00 4.4872917789381406e-03 -1.8951214387225865e+00 4.3311069026136750e-01 -1.9454154951432450e+00 -4.4789767202231007e-01
269 3.1225438095238474e+00 -2.2912320143642306e-02 -1.8336742916688558e+00 4.3288884923209742e-01 -1.8305176971169486e+00 -4.4785064094413762e-01
270 3.0916330967809236e+00 -5.2308972352356375e-02 -1.7460060807125910e+00 4.3189431332262951e-01 -1.6971540904489233e+00 -4.4763959170144069e-01
271 3.0642574255423227e+00 -8.3443323250127377e-02 -1.6305621564557744e+00 4.2994868544414061e-01 -1.5580377410105246e+00 -4.4722574609685040e-01
272 3.0423300003737861e+00 -1.1581922814818557e-01 -1.4885643516184932e+00 4.2693043973840272e-01 -1.4289214742082645e+00 -4.4658121302217779e-01
273 3.0274434262015344e+00 -1.4874875212225813e-01 -1.3240021591620759e+00 4.2282810849719737e-01 -1.3255205501952181e+00 -4.4570021907192497e-01
274 3.0207609560741702e+00 -1.8141662028897243e-01 -1.1430450579745435e+00 4.1777652448067970e-01 -1.2605930606508144e+00 -4.4460748614622458e-01
275 3.0229387361005244e+00 -2.1295841515929609e-01 -9.5312450111381930e-01 4.1205930346376290e-01 -1.2418347446442644e+00 -4.4336021791904034e-01
276 3.0340845044806719e+00 -2.4254556434100782e-01 -7.6198667306806722e-01 4.0607044396377584e-01 -1.2708270158465593e+00 -4.4204160957992561e-01
277 3.0537554873666410e+00 -2.6946948400105819e-01 -5.7692561108599250e-01 4.0024292454422677e-01 -1.3429918577076783e+00 -4.4074658847107384e-01
278 3.0809953281865328e+00 -2.9321721466847001e-01 -4.0427392127740724e-01 3.9496492735031219e-01 -1.4484311253164626e+00 -4.3956346487706494e-01
279 3.1144070098728744e+00 -3.1353151306591703e-01 -2.4912087734705868e-01 3.9050808532217984e-01 -1.5735523772435056e+00 -4.3855680687994159e-01
280 3.1522560989218151e+00 -3.3044959923884942e-01 -1.1516047387146225e-01 3.8698565096582660e-01 -1.7033443682591072e+00 -4.3775625179446981e-01
281 3.1925964543020369e+00 -3.4431650412613729e-01 -4.5581428914125491e-03 3.8434613884549773e-01 -1.8239831293040460e+00 -4.3715348629020601e-01
282 3.2334089658282945e+00 -3.5577107779159373e-01 8.2210106853634016e-02 3.8239623318930277e-01 -1.9252072312845183e+00 -4.3670661464660537e-01
283 3.2727430311600534e+00 -3.6570503012515565e-01 1.4646338745218429e-01 3.8084001046302546e-01 -2.0018041605443937e+00 -4.3634899636388996e-01
284 3.3088504073836580e+00 -3.7519769358799726e-01 1.9119034499714166e-01 3.7932076190259889e-01 -2.0537608444051920e+00 -4.3599904316591714e-01
285 3.3403017810535163e+00 -3.8543132896944254e-01 2.2057818360363993e-01 3.7745535506782751e-01 -2.0850939926781389e+00 -4.3556822810166468e-01
286 3.3660778284587374e+00 -3.9759356108651711e-01 2.3929462995111944e-01 3.7485679272299605e-01 -2.1018289453538461e+00 -4.3496601862811751e-01
287 3.3856285696826216e+00 -4.1277478101158027e-01 2.5180971738596675e-01 3.7114642945645082e-01 -2.1098028135319691e+00 -4.3410195822454617e-01
288 3.3988972940963844e+00 -4.3186897455678713e-01 2.6202996536602985e-01 3.6596190020875896e-01 -2.1129040576718880e+00 -4.3288630089735614e-01
289 3.4063080569150843e+00 -4.5548637312778595e-01 2.7330474945531497e-01 3.5896938242296084e-01 -2.1121475286282281e+00 -4.3123130381001307e-01
290 3.4087185045922599e+00 -4.8388556769209357e-01 2.8861372978532462e-01 3.4988868543272594e-01 -2.1057259002578439e+00 -4.2905546191851723e-01
291 3.4073423686023672e+00 -5.1693133063651309e-01 3.1061760125598509e-01 3.3853623733943716e-01 -2.0899283715066206e+00 -4.2629256271590216e-01
292 3.4036481757971728e+00 -5.5408245736087647e-01 3.4134962053692330e-01 3.2488417704841915e-01 -2.0606218163558276e+00 -4.2290633551406015e-01
293 3.3992423932696614e+00 -5.9441161783823848e-01 3.8164133507626286e-01 3.0912456470810012e-01 -2.0148764472012495e+00 -4.1890958663101635e-01
294 3.3957462344664844e+00 -6.3665667942608895e-01 4.3071975796300305e-01 2.9171922310181442e-01 -1.9522776778100706e+00 -4.1438419924096226e-01
295 3.3946756319956175e+00 -6.7930042613888419e-01 4.8645860680894693e-01 2.7341242591509085e-01 -1.8755133903559258e+00 -4.0949586861390436e-01
296 3.3973334198709244e+00 -7.2067325955888706e-01 5.4638588198408211e-01 2.5518935308630047e-01 -1.7900237810968644e+00 -4.0449615685824153e-01
297 3.4047216107407596e+00 -7.5907151248998794e-01 6.0901490242084844e-01 2.3817789592025829e-01 -1.7028283748613424e+00 -3.9970580519558629e-01
298 3.4174799028982354e+00 -7.9288259973913544e-01 6.7478855695868456e-01 2.2350964182421676e-01 -1.6209323360700350e+00 -3.9547789232499009e-01
299 3.4358543540636912e+00 -8.2070749078886340e-01 7.4608604484275587e-01 2.1216937111831335e-01 -1.5498059924751748e+00 -3.9214626990688434e-01
300 3.4596976941318602e+00 -8.4147098480789639e-01 8.2620306741310678e-01 2.0486509848930853e-01 -1.4923363531254854e+00 -3.8997088473753488e-01
301 3.4885002163573633e+00 -8.5451101022712594e-01 9.1770245054280386e-01 2.0194266754544005e-01 -1.4484805635198452e+00 -3.8909398385610566e-01
302 3.5214477879163804e+00 -8.5963961100359587e-01 1.0208126839217688e+00 2.0335553484701344e-01 -1.4156820906753804e+00 -3.8951839493644430e-01
303 3.5575014454712868e+00 -8.5717031623412687e-01 1.1325364505807185e+00 2.0868791255645658e-01 -1.3899338849751255e+00 -3.9111230932659941e-01
304 3.5954914503144266e+00 -8.4790906769475027e-01 1.2468587686988493e+00 2.1722117110413489e-01 -1.3671753253469279e+00 -3.9363726383629827e-01
305 3.6342176913002451e+00 -8.3310861362408983e-01 1.3560288942587533e+00 2.2802917725643590e-01 -1.3445496320199537e+00 -3.9679030712855734e-01
306 3.6725480126249459e+00 -8.1438905725912947e-01 1.4524797334277886e+00 2.4008650996616474e-01 -1.3210483584160557e+00 -4.0024926235442793e-01
307 3.7095064229968617e+00 -7.9362986031610394e-01 1.5307012502830846e+00 2.5237339239781420e-01 -1.2973178015858442e+00 -4.0371147267780438e-01
308 3.7443441723836277e+00 -7.7284084104742845e-01 1.5884186031578928e+00 2.6396301137070283e-01 -1.2748259240757833e+00 -4.0692015430719980e-01
309 3.7765882696682893e+00 -7.5402139717496097e-01 1.6267344960235348e+00 2.7408125639483516e-01 -1.2549180169925565e+00 -4.0967681359574570e-01
310 3.8060640222422895e+00 -7.3901819054978202e-01 1.6493094993200292e+00 2.8213556791264555e-01 -1.2382354372400224e+00 -4.1184176044676163e-01
311 3.8328904369590560e+00 -7.2939176944171258e-01 1.6609531746412598e+00 2.8771708140423857e-01 -1.2245510737190237e+00 -4.1332688928548206e-01
