# num, x, y, Re(cal), Re(ana), Im(cal), Im(ana)
975 7.0026639867568745e+00 -7.2944339659146568e-02 -1.3605810593210776e-01 6.9601832068574676e-01 5.6129141137811944e-01 1.6994007094442596e+00
976 7.0095228750910756e+00 -1.0380828626847996e-01 -4.2912904433241486e-02 6.9530537120572100e-01 4.9924410556730597e-01 1.6987253806921188e+00
977 7.0251974967895121e+00 -1.3323873397441693e-01 3.1646837145064000e-02 6.9440264874489988e-01 4.3234714402733482e-01 1.6978703117977805e+00
978 7.0488134548666066e+00 -1.6059289570249557e-01 8.7717076518857129e-02 6.9337840734529632e-01 3.6291395241017932e-01 1.6969001644244226e+00
979 7.0790240150813082e+00 -1.8541895547854026e-01 1.2649012208004934e-01 6.9230572392087564e-01 2.9258772123389842e-01 1.6958841626259351e+00
980 7.1141068487858403e+00 -2.0750899759822838e-01 1.5008531944699091e-01 6.9124807926802945e-01 2.2284874883738526e-01 1.6948824341641184e+00
981 7.1520866001929964e+00 -2.2692996066411025e-01 1.6141184593954283e-01 6.9024763697823210e-01 1.5540898952039897e-01 1.6939349105521253e+00
982 7.1908742108434183e+00 -2.4402936460019795e-01 1.6392420787565795e-01 6.8931841204912014e-01 9.2295923063587901e-02 1.6930548604744842e+00
983 7.2284127609492721e+00 -2.5941472648865554e-01 1.6124844334158203e-01 6.8844475290586848e-01 3.5587568431110168e-02 1.6922274560266539e+00
984 7.2628191877381836e+00 -2.7390786531331773e-01 1.5679075529662778e-01 6.8758401601566976e-01 -1.3055729602526697e-02 1.6914123090079176e+00
985 7.2925116409716102e+00 -2.8847750565967822e-01 1.5346890785259829e-01 6.8667149662000426e-01 -5.2812054920891000e-02 1.6905481431401563e+00
986 7.3163134002004089e+00 -3.0415554021507124e-01 1.5361716713974999e-01 6.8562574506682916e-01 -8.3867097033965152e-02 1.6895578314465014e+00
987 7.3335261134368483e+00 -3.2194383478921634e-01 1.5900421115342334e-01 6.8435318359101793e-01 -1.0729019680653029e-01 1.6883527721519931e+00
988 7.3439674782989366e+00 -3.4271942562382185e-01 1.7085713482853546e-01 6.8275209018506600e-01 -1.2472955541598039e-01 1.6868366671215707e+00
989 7.3479711904068417e+00 -3.6714627990703719e-01 1.8980566695514012e-01 6.8071711530550072e-01 -1.3807981558880222e-01 1.6849098071811577e+00
990 7.3463498209548845e+00 -3.9560143183082885e-01 2.1571449674669610e-01 6.7814614646245197e-01 -1.4920481981693276e-01 1.6824755824453270e+00
991 7.3403240383175286e+00 -4.2812228886825604e-01 2.4744286456418960e-01 6.7495122386157591e-01 -1.5970736510596700e-01 1.6794508278367779e+00
992 7.3314240478566148e+00 -4.6438030104718436e-01 2.8264887467340949e-01 6.7107418298847210e-01 -1.7071691215066248e-01 1.6757806383404228e+00
993 7.3213711047611127e+00 -5.0368412324817491e-01 3.1780611086532290e-01 6.6650585443405674e-01 -1.8272571201164423e-01 1.6714565381904622e+00
994 7.3119483103472769e+00 -5.4501303928008815e-01 3.4856549568833245e-01 6.6130542069439735e-01 -1.9556684197601498e-01 1.6665347759021747e+00
995 7.3048705360544641e+00 -5.8707894512336778e-01 3.7044473745050216e-01 6.5561467681396202e-01 -2.0860909683239157e-01 1.6611497679854099e+00
996 7.3016631915228833e+00 -6.2841280681865552e-01 3.7962614106245141e-01 6.4966136997114010e-01 -2.2113928787349177e-01 1.6555171848508119e+00
997 7.3035586832843498e+00 -6.6746941065810983e-01 3.7354492945115031e-01 6.4374716740021565e-01 -2.3279027073962011e-01 1.6499224888533779e+00
998 7.3114178758845751e+00 -7.0274258362876307e-01 3.5105676111432799e-01 6.3821912611832565e-01 -2.4383334664616596e-01 1.6446938912731794e+00
999 7.3256817958183245e+00 -7.3288201968328304e-01 3.1221731867317198e-01 6.3342795587011136e-01 -2.5520544542402618e-01 1.6401628722902237e+00
1000 1.2283662185463227e+01 -9.5892427466313845e-01 -3.5480571612151340e-01 6.5791145948476870e-01 2.7902378450214926e-01 1.6633230564226105e+00
1001 1.2312357494156860e+01 -9.4564998340289408e-01 -3.1704928977543179e-01 6.5914101795544189e-01 2.4236464257932966e-01 1.6644865587532705e+00
1002 1.2337774801994430e+01 -9.2406745621418951e-01 -2.7282735187499546e-01 6.6096587396031081e-01 2.0296881799680636e-01 1.6662134482060089e+00
1003 1.2359472276820810e+01 -8.9516791943756346e-01 -2.2198393156131047e-01 6.6326307144889463e-01 1.5951737339234492e-01 1.6683874425041902e+00
1004 1.2377295265138839e+01 -8.6036343294651896e-01 -1.6479491027644283e-01 6.6588006445074266e-01 1.1051963026744460e-01 1.6708642453207680e+00
1005 1.2391407404946881e+01 -8.2138109474538323e-01 -1.0210273984028836e-01 6.6865318843103816e-01 5.5059419162153629e-02 1.6734890064991150e+00
1006 1.2402294767998365e+01 -7.8013669331754198e-01 -3.5383985655664960e-02 6.7142546871793640e-01 -6.5194237799360765e-03 1.6761131660580024e+00
1007 1.2410741785128156e+01 -7.3859735946940153e-01 3.3318324647370307e-02 6.7406116029606566e-01 -7.2239660178667883e-02 1.6786082175995729e+00
1008 1.2417780076122522e+01 -6.9864345397360383e-01 1.0161779089350902e-01 6.7645529327486098e-01 -1.3857239440348337e-01 1.6808747547755243e+00
1009 1.2424613622540157e+01 -6.6193983125418121e-01 1.6711809842018746e-01 6.7853764616033896e-01 -2.0094218831180874e-01 1.6828462481535478e+00
1010 1.2432525795968751e+01 -6.2982575785205219e-01 2.2775627798536718e-01 6.8027172437400085e-01 -2.5447573931145828e-01 1.6844880934011148e+00
1011 1.2442775411303534e+01 -6.0323121150520187e-01 2.8203191252173654e-01 6.8165021523921121e-01 -2.9476495873791914e-01 1.6857933197536799e+00
1012 1.2456490072751341e+01 -5.8262516913437112e-01 3.2902899837027316e-01 6.8268881261534686e-01 -3.1846666460564677e-01 1.6867767497774193e+00
1013 1.2474565521277329e+01 -5.6799897908724828e-01 3.6823041020755437e-01 6.8342016974648345e-01 -3.2366331243999008e-01 1.6874692759954892e+00
1014 1.2497579430211122e+01 -5.5888520289932786e-01 3.9924292021649932e-01 6.8388912729542961e-01 -3.1000173237430040e-01 1.6879133418280032e+00
1015 1.2525727141183109e+01 -5.5440961612849704e-01 4.2161453097774770e-01 6.8414950560256704e-01 -2.7866740487570207e-01 1.6881599020127371e+00
1016 1.2558785251983739e+01 -5.5337158475382353e-01 4.3488123635393716e-01 6.8426195546075252e-01 -2.3223638291107465e-01 1.6882663847651487e+00
1017 1.2596106879053254e+01 -5.5434597187180579e-01 4.3884716985824773e-01 6.8429190758863778e-01 -1.7440993736446969e-01 1.6882947475507053e+00
1018 1.2636649980078339e+01 -5.5579823347298107e-01 4.3395822711655607e-01 6.8430668715427712e-01 -1.0962159234426046e-01 1.6883087428804611e+00
1019 1.2679037526376817e+01 -5.5620354043402076e-01 4.2156160526204622e-01 6.8437131618811842e-01 -4.2532719995159153e-02 1.6883699426235637e+00
1020 1.2721645765103382e+01 -5.5416067088952659e-01 4.0389944081217077e-01 6.8454320270266000e-01 2.2511971333197458e-02 1.6885327091675044e+00
1021 1.2762714511261541e+01 -5.4849204931227169e-01 3.8383279115058400e-01 6.8486653465024805e-01 8.1953455230146272e-02 1.6888388878074898e+00
1022 1.2800471545051069e+01 -5.3832260528094711e-01 3.6443074566590078e-01 6.8536753240588444e-01 1.3330388988986724e-01 1.6893133121202775e+00
1023 1.2833261914814944e+01 -5.2313197361227204e-01 3.4859391539670670e-01 6.8605166645190585e-01 1.7520552109699980e-01 1.6899611694640979e+00
1024 1.2859672368516541e+01 -5.0277680343767606e-01 3.3880743651490147e-01 6.8690356158200205e-01 2.0730145410058823e-01 1.6907679091594319e+00
1025 1.2878641312165939e+01 -4.7748240235145334e-01 3.3701350279210385e-01 6.8788973002895004e-01 2.3000500920468772e-01 1.6917018283477014e+00
1026 1.2889545618165887e+01 -4.4780541362037884e-01 3.4453407033936428e-01 6.8896368116008611e-01 2.4425377058380629e-01 1.6927189079462972e+00
1027 1.2892257217567060e+01 -4.1457151155865163e-01 3.6197987464281262e-01 6.9007249596726594e-01 2.5130538060991692e-01 1.6937690363428988e+00
1028 1.2887164590723517e+01 -3.7879402154639119e-01 3.8912683776535761e-01 6.9116372211471244e-01 2.5260044573745633e-01 1.6948025381045375e+00
1029 1.2875156858210671e+01 -3.4158077723217106e-01 4.2479396148049187e-01 6.9219146528143194e-01 2.4969305411948786e-01 1.6957759432826816e+00
1030 1.2857570972277459e+01 -3.0403731178832222e-01 4.6679512897142317e-01 6.9312079427231710e-01 2.4422800616567478e-01 1.6966561611497868e+00
1031 1.2836105304584796e+01 -2.6717458760977175e-01 5.1203954868256296e-01 6.9392997010133239e-01 2.3792581127926823e-01 1.6974225936997509e+00
1032 1.2812705503028079e+01 -2.3182889986650487e-01 5.5680668619301488e-01 6.9461045887247519e-01 2.3253369861461515e-01 1.6980671500182729e+00
1033 1.2789430648807194e+01 -1.9860039906545887e-01 5.9713797107259714e-01 6.9516509467247989e-01 2.2972583565208637e-01 1.6985925077887059e+00
1034 1.2768309315299641e+01 -1.6781497153498037e-01 6.2922493335425556e-01 6.9560503509373428e-01 2.3097625292078861e-01 1.6990092303867439e+00
1035 1.2751195987710755e+01 -1.3951214097553014e-01 6.4968150978566275e-01 6.9594624582199660e-01 2.3744130546980258e-01 1.6993324372074228e+00
1036 1.2739638376154097e+01 -1.1345938440331291e-01 6.5565933452077307e-01 6.9620616025814119e-01 2.4984822629259587e-01 1.6995786393471679e+00
1037 1.2734765433971686e+01 -8.9190981998059304e-02 6.4484954195475885e-01 6.9640093865701269e-01 2.6833517832017378e-01 1.6997631429803404e+00
1038 1.2737204428032157e+01 -6.6067431607101240e-02 6.1547492514619606e-01 6.9654349125375425e-01 2.9220734895318512e-01 1.6998981764025598e+00
1039 1.2747033306156156e+01 -4.3349727593711432e-02 5.6639050665502300e-01 6.9664222869077042e-01 3.1968015044502662e-01 1.6999917060784708e+00
1040 1.2763772025703885e+01 -2.0281572535096423e-02 4.9735588218917498e-01 6.9670042261464127e-01 3.4779269349525160e-01 1.7000468307680241e+00
1041 1.2786413641000109e+01 3.8280408093603509e-03 4.0942249980046597e-01 6.9671609915875998e-01 3.7268920867406891e-01 1.7000616805228876e+00
1042 1.2813493012324507e+01 2.9529420656504341e-02 3.0525409713697405e-01 6.9668248803891797e-01 3.9034219621968225e-01 1.7000298420791795e+00
1043 1.2843188218015923e+01 5.7170818295425314e-02 1.8915427331177070e-01 6.9658912274642037e-01 3.9757524632557179e-01 1.6999414010976563e+00
1044 1.2873447334742048e+01 8.6856744420324483e-02 6.6657453655961721e-02 6.9642366355737817e-01 3.9305116681612484e-01 1.6997846691825267e+00
1045 1.2902131382372026e+01 1.1842984586628456e-01 -5.6275244196135644e-02 6.9617437791934333e-01 3.7784598580870893e-01 1.6995485336538161e+00
1046 1.2927163050518033e+01 1.5147815552680510e-01 -1.7421163515781751e-01 6.9583300417686367e-01 3.5537708596459128e-01 1.6992251703968224e+00
1047 1.2946670422312652e+01 1.8536729299231769e-01 -2.8301045798715196e-01 6.9539752395010013e-01 3.3071710589714115e-01 1.6988126700017152e+00
1048 1.2959115316466875e+01 2.1929498447339510e-01 -3.8012042039942595e-01 6.9487425759294563e-01 3.0955155692129671e-01 1.6983170223757533e+00
1049 1.2963397048510824e+01 2.5236327424267030e-01 -4.6436562176868340e-01 6.9427872919125444e-01 2.9710860115676208e-01 1.6977529354515448e+00
1050 1.2958924274663138e+01 2.8366218546322619e-01 -5.3540041059768029e-01 6.9363493114277330e-01 2.9730197305265166e-01 1.6971431376822361e+00
1051 1.2945649983402895e+01 3.1235749415686070e-01 -5.9314170086720930e-01 6.9297291826699603e-01 3.1218160924475474e-01 1.6965160982692411e+00
1052 1.2924067456214189e+01 3.3777480199442994e-01 -6.3745797872959820e-01 6.9232501055030948e-01 3.4168968986937315e-01 1.6959024298676828e+00
1053 1.2895167919437563e+01 3.5947227682081073e-01 -6.6824448108956092e-01 6.9172119984645475e-01 3.8370879137319958e-01 1.6953305379339332e+00
1054 1.2860363432946519e+01 3.7729526513883954e-01 -6.8581385228031466e-01 6.9118455927267619e-01 4.3441596978276770e-01 1.6948222733054201e+00
1055 1.2821381094745384e+01 3.9140740494688064e-01 -6.9136189801366088e-01 6.9072748437709852e-01 4.8894285334483312e-01 1.6943893730492094e+00
1056 1.2780136693317543e+01 4.0229476799836428e-01 -6.8720776428444130e-01 6.9034942857207893e-01 5.4224992705838360e-01 1.6940313166652279e+00
1057 1.2738597359469402e+01 4.1074178512815596e-01 -6.7660606632521614e-01 6.9003645869814156e-01 5.8999937403966263e-01 1.6937349059229883e+00
1058 1.2698643453973604e+01 4.1778007612252288e-01 -6.6315562200644329e-01 6.8976253265619369e-01 6.2915815112348294e-01 1.6934754752996755e+00
1059 1.2661939831254180e+01 4.2461362254015689e-01 -6.5005520248407778e-01 6.8949201586044184e-01 6.5815222345979230e-01 1.6932192754226147e+00
1060 1.2629825757852053e+01 4.3252579596875024e-01 -6.3951873891817645e-01 6.8918274057215578e-01 6.7658504659739105e-01 1.6929263706427904e+00
1061 1.2603231211505202e+01 4.4277541130353432e-01 -6.3251166070843290e-01 6.8878896088748442e-01 6.8470488154396381e-01 1.6925534380248406e+00
1062 1.2582625169134371e+01 4.5649007275134085e-01 -6.2874480545787059e-01 6.8826386134037265e-01 6.8286348622413073e-01 1.6920561439890733e+00
1063 1.2567998979087248e+01 4.7456552127732893e-01 -6.2676093102220520e-01 6.8756172269088323e-01 6.7116149180722828e-01 1.6913911967282604e+00
1064 1.2558885202899328e+01 4.9757943021112200e-01 -6.2402773148868784e-01 6.8664024087170472e-01 6.4938321733614479e-01 1.6905185439855959e+00
1065 1.2554409616128497e+01 5.2572714118310993e-01 -6.1709584665594930e-01 6.8546364101270818e-01 6.1722042043078307e-01 1.6894043237681891e+00
1066 1.2553371584753824e+01 5.5878525198373918e-01 -6.0194656768487731e-01 6.8400702328439567e-01 5.7467933657785386e-01 1.6880249809297552e+00
1067 1.2554345971871806e+01 5.9610687905325443e-01 -5.7458863247954672e-01 6.8226185883208690e-01 5.2248422030622677e-01 1.6863724712006303e+00
1068 1.2555798233472981e+01 6.3664998007833995e-01 -5.3181953224653278e-01 6.8024189399644086e-01 4.6227663943169928e-01 1.6844598490005362e+00
1069 1.2556203540434021e+01 6.7903752637681758e-01 -4.7194558176590712e-01 6.7798815826840464e-01 3.9648181062912480e-01 1.6823260028453726e+00
1070 1.2554160670889527e+01 7.2164576510338130e-01 -3.9523023910894428e-01 6.7557152086812133e-01 3.2784867517325250e-01 1.6800380660367631e+00
1071 1.2548492049312271e+01 7.6271451126154111e-01 -3.0392362891992181e-01 6.7309141821600416e-01 2.5881985806774521e-01 1.6776902000424836e+00
1072 1.2538322605280948e+01 8.0047154505107010e-01 -2.0187906488735810e-01 6.7066996499374931e-01 1.9098319438201444e-01 1.6753980087604250e+00
1073 1.2523131973612273e+01 8.3326191481494460e-01 -9.3909697760047442e-02 6.6844153494837977e-01 1.2483576520604762e-01 1.6732886695876701e+00
1074 1.2502776803437676e+01 8.5967236851654116e-01 1.4899157823485150e-02 6.6653885543006941e-01 5.9952952797186487e-02 1.6714877729964064e+00
1075 1.2477482402351454e+01 8.7864131216593999e-01 1.1975489330427287e-01 6.6507748897650087e-01 -4.5248290879181521e-03 1.6701046445474685e+00
1076 1.2447805413620380e+01 8.8954561816588595e-01 2.1654161753253121e-01 6.6414109305409774e-01 -6.9299823998758447e-02 1.6692184096928699e+00
1077 1.2414571511558652e+01 8.9225721756706111e-01 3.0205508381298207e-01 6.6376992987828032e-01 -1.3445075331963355e-01 1.6688671352718878e+00
1078 1.2378794021546391e+01 8.8716459072351728e-01 3.7414571359821247e-01 6.6395469003226570e-01 -1.9925003821747286e-01 1.6690419946249015e+00
1079 1.2341580777232171e+01 8.7515685821067091e-01 4.3179891641448265e-01 6.6463683048883782e-01 -2.6229855292555365e-01 1.6696875885608111e+00
1080 1.2304037311788322e+01 8.5757097227745871e-01 4.7514241604534951e-01 6.6571544212466216e-01 -3.2189177637202054e-01 1.6707084365176035e+00
1081 1.2267174587609771e+01 8.3610530458479637e-01 5.0535535842721901e-01 6.6705938705499224e-01 -3.7645785625262029e-01 1.6719804498223567e+00
1082 1.2231828899866505e+01 8.1270550302807920e-01 5.2447384736188940e-01 6.6852238862668301e-01 -4.2490834652098958e-01 1.6733652000908048e+00
1083 1.2198600399065459e+01 7.8943064880719471e-01 5.3512499784956380e-01 6.6995822464266541e-01 -4.6681074934827960e-01 1.6747242911179265e+00
1084 1.2167814971534980e+01 7.6830931529964042e-01 5.4024144144180364e-01 6.7123336862003724e-01 -5.0238246288615762e-01 1.6759313233597433e+00
1085 1.2139512140975530e+01 7.5119598771075502e-01 5.4278252220079981e-01 6.7223533621071896e-01 -5.3235562508563250e-01 1.6768798001818723e+00
1086 1.2113459384403313e+01 7.3963837615409678e-01 5.4543455714476552e-01 6.7287636749410318e-01 -5.5774962159093355e-01 1.6774866230613796e+00
1087 1.2089190981998060e+01 7.3476543397168659e-01 5.5024595448316538e-01 6.7309347064923808e-01 -5.7956126694340393e-01 1.6776921429766360e+00
1088 1.2066067431607101e+01 7.3720442803215724e-01 5.5821511422083281e-01 6.7284680131272379e-01 -5.9840360892671818e-01 1.6774586344365374e+00
1089 1.2043349727593711e+01 7.4703330615615704e-01 5.6894273249373173e-01 6.7211853957070278e-01 -6.1418574686787186e-01 1.6767692374887222e+00
1090 1.2020281572535097e+01 7.6377202570388547e-01 5.8049920776878339e-01 6.7091380845465620e-01 -6.2596213968779568e-01 1.6756288285643570e+00
1091 1.1996171959190640e+01 7.8641364100011002e-01 5.8961333512127323e-01 6.6926398725884728e-01 -6.3204623827459561e-01 1.6740671539091161e+00
1092 1.1970470579343496e+01 8.1349301232450588e-01 5.9220013125383786e-01 6.6723142449001649e-01 -6.3039353980557278e-01 1.6721432826784539e+00
1093 1.1942829181704575e+01 8.4318821801592292e-01 5.8415986925818708e-01 6.6491349609277706e-01 -6.1915730199425911e-01 1.6699494348523776e+00
1094 1.1913143255579675e+01 8.7344733474204905e-01 5.6230594849799076e-01 6.6244352544795959e-01 -5.9724796284173320e-01 1.6676118348987701e+00
1095 1.1881570154133716e+01 9.0213138237202617e-01 5.2520777862933821e-01 6.5998642809319663e-01 -5.6471675478456440e-01 1.6652865728815078e+00
1096 1.1848521844473195e+01 9.2716305051803227e-01 4.7369701875510911e-01 6.5772799311434593e-01 -5.2285191645240603e-01 1.6631494498028807e+00
1097 1.1814632707007682e+01 9.4667042231265153e-01 4.1084677195972552e-01 6.5585820712470477e-01 -4.7399785457827781e-01 1.6613801977091291e+00
1098 1.1780705015526605e+01 9.5911531646687420e-01 3.4140633062142678e-01 6.5455059653597680e-01 -4.2121018728826387e-01 1.6601429470471960e+00
1099 1.1747636725757330e+01 9.6339704851082342e-01 2.7087214385204234e-01 6.5394081810385651e-01 -3.6787674763826117e-01 1.6595659944421697e+00
1100 1.1716337814536773e+01 9.5892427466313845e-01 2.0448427016568096e-01 6.5410833876239571e-01 -3.1737192078309190e-01 1.6597244961227648e+00
1101 1.1687642505843140e+01 9.4564998340289419e-01 1.4641169962722078e-01 6.5506481846216569e-01 -2.7273585409045792e-01 1.6606294945266213e+00
1102 1.1662225198005570e+01 9.2406745621418951e-01 9.9274050561203198e-02 6.5675172876578880e-01 -2.3634393975627283e-01 1.6622256657397645e+00
1103 1.1640527723179190e+01 8.9516791943756346e-01 6.4021716521840411e-02 6.5904799173139594e-01 -2.0957064169604825e-01 1.6643985288733023e+00
